query_id,method,bucket,distance_bin_key,old_time_s,new_time_s,delta_new_minus_old_s,old_feasible,new_feasible,old_collision_violation_count,new_collision_violation_count,old_fallback_triggered,new_fallback_triggered,old_fallback_f3_count,new_fallback_f3_count,old_total_expansions,new_total_expansions,old_path_inflation_ratio,new_path_inflation_ratio,old_failure_reason,new_failure_reason
extreme_s02_q0047,md_dqn,Extreme,d20_inf,0.17018347303383052,0.16910034115426242,-0.0010831318795681,False,False,0,0,False,False,0,0,600,600,,,md_dqn_not_reached,md_dqn_not_reached
extreme_s02_q0047,n3p_k1,Extreme,d20_inf,0.7073252669069916,0.561330878874287,-0.1459943880327046,True,True,0,0,True,True,0,0,632,631,-0.020033742831460644,-0.02005299683409567,,
extreme_s02_q0047,vanilla_ha,Extreme,d20_inf,0.40105581283569336,0.40564846992492676,0.0045926570892333984,True,True,0,0,False,False,0,0,689,689,,,,
extreme_s02_q0047,voronoi_waypoint,Extreme,d20_inf,0.8050327480304986,0.8441973661538213,0.039164618123322725,True,True,0,0,False,False,0,0,39,79,0.14904422206655465,0.1260855193098671,,
extreme_s02_q0048,bottleneck_waypoint,Extreme,d08_12,0.4791748868301511,0.6185840519610792,0.13940916513092816,True,True,0,0,False,False,0,0,6,4,0.28742559519227684,0.22147537619120206,,
extreme_s02_q0048,f_n3p_knn,Extreme,d08_12,1.3771370120812207,1.233397495932877,-0.14373951614834368,True,True,0,0,True,True,0,0,1134,1127,0.048825478708163894,-0.004350737348950751,,
extreme_s02_q0048,md_dqn,Extreme,d08_12,0.001471279887482524,0.0014620760921388865,-9.203795343637466e-06,False,False,0,0,False,False,0,0,1,1,,,md_dqn_not_reached,md_dqn_not_reached
extreme_s02_q0048,n3p_k1,Extreme,d08_12,0.33377746888436377,0.33471707510761917,0.0009396062232553959,True,True,0,0,True,True,0,0,67,67,0.04359671803243037,0.04359671803243037,,
extreme_s02_q0048,vanilla_ha,Extreme,d08_12,0.3593142032623291,0.36061835289001465,0.0013041496276855469,True,True,0,0,False,False,0,0,346,346,,,,
extreme_s02_q0048,voronoi_waypoint,Extreme,d08_12,0.38117225584574044,0.3632182099390775,-0.01795404590666294,True,True,0,0,False,False,0,0,52,38,0.24507336468431462,0.2297392165276746,,
extreme_s02_q0049,bottleneck_waypoint,Extreme,d12_16,0.47184100397862494,0.473222270142287,0.001381266163662076,True,True,0,0,False,False,0,0,3,3,0.07424324892759016,0.07424324892759016,,
extreme_s02_q0049,f_n3p_knn,Extreme,d12_16,0.19106788211502135,0.19244338502176106,0.0013755029067397118,True,True,0,0,True,True,0,0,49,49,0.0,0.0,,
extreme_s02_q0049,md_dqn,Extreme,d12_16,0.16834875824861228,0.16629001428373158,-0.002058743964880705,False,False,0,0,False,False,0,0,600,600,,,md_dqn_not_reached,md_dqn_not_reached
extreme_s02_q0049,n3p_k1,Extreme,d12_16,0.1916377111338079,0.1921160810161382,0.0004783698823302984,True,True,0,0,True,True,0,0,49,49,0.0,0.0,,
extreme_s02_q0049,vanilla_ha,Extreme,d12_16,0.18443083763122559,0.18390631675720215,-0.0005245208740234375,True,True,0,0,False,False,0,0,49,49,,,,
extreme_s02_q0049,voronoi_waypoint,Extreme,d12_16,0.4692965850699693,0.47090115095488727,0.0016045658849179745,True,True,0,0,False,False,0,0,3,3,0.046541199136471034,0.05020369096982513,,
extreme_s02_q0050,bottleneck_waypoint,Extreme,d16_20,0.7724081252235919,0.7651472240686417,-0.007260901154950261,True,True,0,0,False,False,0,0,5,5,0.05259184268104522,0.050063578667688846,,
extreme_s02_q0050,f_n3p_knn,Extreme,d16_20,0.16014749696478248,0.010553712025284767,-0.1495937849394977,True,True,0,0,False,False,0,0,1,0,-0.006189135186591366,-0.006373609833546179,,
extreme_s02_q0050,md_dqn,Extreme,d16_20,0.16947607463225722,0.16846812888979912,-0.001007945742458105,False,False,0,0,False,False,0,0,600,600,,,md_dqn_not_reached,md_dqn_not_reached
extreme_s02_q0050,n3p_k1,Extreme,d16_20,0.15779063408263028,0.009257819037884474,-0.1485328150447458,True,True,0,0,False,False,0,0,1,0,-0.006189135186591366,-0.006373609833546179,,
extreme_s02_q0050,vanilla_ha,Extreme,d16_20,0.24633312225341797,0.24483299255371094,-0.0015001296997070312,True,True,0,0,False,False,0,0,190,190,,,,
extreme_s02_q0050,voronoi_waypoint,Extreme,d16_20,0.7655001098755747,0.6226003288757056,-0.1428997809998691,True,True,0,0,False,False,0,0,5,4,0.11335949741793883,0.07556285993118905,,
extreme_s02_q0051,bottleneck_waypoint,Extreme,d20_inf,0.7542278300970793,0.7557248680386692,0.0014970379415899515,True,True,0,0,False,False,0,0,5,5,0.04690143896052423,0.04690143896052423,,
extreme_s02_q0051,f_n3p_knn,Extreme,d20_inf,1.987471329048276,1.9888883479870856,0.0014170189388096333,True,True,0,0,True,True,1,1,4521,4521,0.0,0.0,,
extreme_s02_q0051,md_dqn,Extreme,d20_inf,0.16930282721295953,0.16955346730537713,0.00025064009241759777,False,False,0,0,False,False,0,0,600,600,,,md_dqn_not_reached,md_dqn_not_reached
extreme_s02_q0051,n3p_k1,Extreme,d20_inf,2.051982843084261,2.0565656491089612,0.004582806024700403,True,True,0,0,True,True,1,1,4521,4521,0.0,0.0,,
extreme_s02_q0051,vanilla_ha,Extreme,d20_inf,1.2173759937286377,1.2184576988220215,0.001081705093383789,True,True,0,0,False,False,0,0,2521,2521,,,,
extreme_s02_q0051,voronoi_waypoint,Extreme,d20_inf,0.7734620340634137,0.7804879080504179,0.007025873987004161,True,True,0,0,False,False,0,0,35,44,0.11490502673754333,0.11827331569870991,,
extreme_s02_q0052,bottleneck_waypoint,Extreme,d08_12,0.3297669009771198,0.3311636040452868,0.0013967030681669712,True,True,0,0,False,False,0,0,2,2,0.003133369506964634,0.003133369506964634,,
extreme_s02_q0052,f_n3p_knn,Extreme,d08_12,0.4587268978357315,0.17509446805343032,-0.2836324297823012,True,True,0,0,True,True,0,0,11,9,0.7602808083427866,0.759394077907966,,
extreme_s02_q0052,md_dqn,Extreme,d08_12,0.16939186421222985,0.16730368975549936,-0.002088174456730485,False,False,0,0,False,False,0,0,600,600,,,md_dqn_not_reached,md_dqn_not_reached
extreme_s02_q0052,n3p_k1,Extreme,d08_12,0.21948995790444314,0.22066118312068284,0.0011712252162396908,True,True,0,0,True,True,0,0,83,83,0.0010506593878589765,0.0010506593878589765,,
extreme_s02_q0052,vanilla_ha,Extreme,d08_12,0.19566965103149414,0.19554853439331055,-0.00012111663818359375,True,True,0,0,False,False,0,0,67,67,,,,
extreme_s02_q0052,voronoi_waypoint,Extreme,d08_12,0.32786405296064913,0.3295811149291694,0.0017170619685202837,True,True,0,0,False,False,0,0,2,2,0.003885651970405135,0.003885651970405135,,
extreme_s02_q0053,bottleneck_waypoint,Extreme,d12_16,0.4796331408433616,0.6259978539310396,0.14636471308767796,True,True,0,0,False,False,0,0,3,4,0.10945232811180361,0.12254545387382776,,
extreme_s02_q0053,f_n3p_knn,Extreme,d12_16,0.0005657309666275978,0.000561657827347517,-4.073139280080795e-06,True,True,0,0,False,False,0,0,0,0,0.0,0.0,,
extreme_s02_q0053,md_dqn,Extreme,d12_16,0.17033359431661665,0.17023099097423255,-0.00010260334238409996,False,False,0,0,False,False,0,0,600,600,,,md_dqn_not_reached,md_dqn_not_reached
extreme_s02_q0053,n3p_k1,Extreme,d12_16,0.000553361140191555,0.0005608261562883854,7.465016096830368e-06,True,True,0,0,False,False,0,0,0,0,0.0,0.0,,
extreme_s02_q0053,vanilla_ha,Extreme,d12_16,0.14856457710266113,0.14998435974121094,0.0014197826385498047,True,True,0,0,False,False,0,0,1,1,,,,
extreme_s02_q0053,voronoi_waypoint,Extreme,d12_16,0.48009549197740853,0.4803513288497925,0.00025583687238395214,True,True,0,0,False,False,0,0,3,3,0.13602036013148333,0.12809545821285195,,
extreme_s02_q0054,bottleneck_waypoint,Extreme,d16_20,0.6490670540370047,0.6542669569607824,0.0051999029237776995,True,True,0,0,False,False,0,0,37,37,,,,
extreme_s02_q0054,f_n3p_knn,Extreme,d16_20,0.3097510519437492,0.019956886069849133,-0.28979416587390006,True,True,0,0,False,False,0,0,2,0,,,,
extreme_s02_q0054,md_dqn,Extreme,d16_20,0.24088510498404503,0.23827211232855916,-0.0026129926554858685,False,False,0,0,False,False,0,0,560,560,,,md_dqn_not_reached,md_dqn_not_reached
extreme_s02_q0054,n3p_k1,Extreme,d16_20,0.31134320003911853,0.01861247606575489,-0.29273072397336364,True,True,0,0,False,False,0,0,2,0,,,,
extreme_s02_q0054,vanilla_ha,Extreme,d16_20,2.5000948905944824,2.5000791549682617,-1.5735626220703125e-05,False,False,0,0,False,False,0,0,4176,4157,,,timeout,timeout
extreme_s02_q0054,voronoi_waypoint,Extreme,d16_20,0.622921935049817,0.6213255668990314,-0.0015963681507855654,True,True,0,0,False,False,0,0,4,4,,,,
extreme_s02_q0055,bottleneck_waypoint,Extreme,d20_inf,0.6172085129655898,0.6238093730062246,0.0066008600406348705,True,True,0,0,False,False,0,0,4,4,,,,
extreme_s02_q0055,f_n3p_knn,Extreme,d20_inf,0.7148776969406754,0.4291356361936778,-0.2857420607469976,True,True,0,0,True,True,0,0,411,409,,,,
extreme_s02_q0055,md_dqn,Extreme,d20_inf,0.2073865116108209,0.20501167490147054,-0.0023748367093503475,False,False,0,0,False,False,0,0,148,148,,,md_dqn_not_reached,md_dqn_not_reached
extreme_s02_q0055,n3p_k1,Extreme,d20_inf,0.7221845560707152,0.42354383296333253,-0.29864072310738266,True,True,0,0,True,True,0,0,411,409,,,,
extreme_s02_q0055,vanilla_ha,Extreme,d20_inf,2.5000927448272705,2.501711368560791,0.0016186237335205078,False,False,0,0,False,False,0,0,4698,4689,,,timeout,timeout
extreme_s02_q0055,voronoi_waypoint,Extreme,d20_inf,0.7601691097952425,0.7581319699529558,-0.002037139842286706,True,True,0,0,False,False,0,0,11,11,,,,
extreme_s02_q0056,bottleneck_waypoint,Extreme,d08_12,0.47417447599582374,0.476745055988431,0.002570579992607236,True,True,0,0,False,False,0,0,3,3,0.13314866150276128,0.09004559018625935,,
extreme_s02_q0056,f_n3p_knn,Extreme,d08_12,0.3191135551314801,0.1782641860190779,-0.1408493691124022,True,True,0,0,True,True,0,0,22,21,0.03771323586177422,-0.004514001498704845,,
extreme_s02_q0056,md_dqn,Extreme,d08_12,0.18346499651670456,0.1822327272966504,-0.0012322692200541496,False,False,0,0,False,False,0,0,155,155,,,md_dqn_not_reached,md_dqn_not_reached
extreme_s02_q0056,n3p_k1,Extreme,d08_12,0.3161208969540894,0.1777381410356611,-0.1383827559184283,True,True,0,0,True,True,0,0,22,21,0.03771323586177422,-0.004514001498704845,,
extreme_s02_q0056,vanilla_ha,Extreme,d08_12,0.1998004913330078,0.20056366920471191,0.0007631778717041016,True,True,0,0,False,False,0,0,73,73,,,,
extreme_s02_q0056,voronoi_waypoint,Extreme,d08_12,0.4741928889416158,0.474882431095466,0.0006895421538501978,True,True,0,0,False,False,0,0,3,3,0.055089328439251295,0.055089328439251295,,
extreme_s02_q0057,bottleneck_waypoint,Extreme,d12_16,0.4809748800471425,0.4830949839670211,0.002120103919878602,True,True,0,0,False,False,0,0,3,3,0.029866541322216333,0.03188425302052811,,
extreme_s02_q0057,f_n3p_knn,Extreme,d12_16,0.31966810394078493,0.17348077008500695,-0.14618733385577798,True,True,0,0,True,True,0,0,14,13,-0.021673591937119152,-0.021673927283932914,,
extreme_s02_q0057,md_dqn,Extreme,d12_16,0.1696753220167011,0.16881394758820534,-0.0008613744284957647,False,False,0,0,False,False,0,0,600,600,,,md_dqn_not_reached,md_dqn_not_reached
extreme_s02_q0057,n3p_k1,Extreme,d12_16,0.31934383581392467,0.17396290902979672,-0.14538092678412795,True,True,0,0,True,True,0,0,14,13,-0.021673591937119152,-0.021673927283932914,,
extreme_s02_q0057,vanilla_ha,Extreme,d12_16,0.3111391067504883,0.31504297256469727,0.0039038658142089844,True,True,0,0,False,False,0,0,246,246,,,,
extreme_s02_q0057,voronoi_waypoint,Extreme,d12_16,0.4798040180467069,0.47690091794356704,-0.0029031001031398773,True,True,0,0,False,False,0,0,3,3,0.03787622710050664,0.0406427028661116,,
extreme_s02_q0058,bottleneck_waypoint,Extreme,d16_20,0.7535581451375037,0.7571389679796994,0.00358082284219563,True,True,0,0,False,False,0,0,5,5,0.035586460062089875,0.0402741142265588,,
extreme_s02_q0058,f_n3p_knn,Extreme,d16_20,0.4549288689158857,0.026022389065474272,-0.4289064798504114,True,True,0,0,True,True,0,0,3,0,0.04217196141482549,0.040055890773395664,,
extreme_s02_q0058,md_dqn,Extreme,d16_20,0.16831777477636933,0.16787503752857447,-0.00044273724779486656,False,False,0,0,False,False,0,0,600,600,,,md_dqn_not_reached,md_dqn_not_reached
extreme_s02_q0058,n3p_k1,Extreme,d16_20,0.21688845800235868,0.21424644510261714,-0.0026420128997415304,True,True,0,0,True,True,0,0,121,121,0.0,0.0,,
extreme_s02_q0058,vanilla_ha,Extreme,d16_20,0.2038865089416504,0.20523786544799805,0.0013513565063476562,True,True,0,0,False,False,0,0,121,121,,,,
extreme_s02_q0058,voronoi_waypoint,Extreme,d16_20,0.6094463979825377,0.6152361428830773,0.005789744900539517,True,True,0,0,False,False,0,0,4,4,0.05366818710872967,0.060259984565560476,,
extreme_s02_q0059,bottleneck_waypoint,Extreme,d20_inf,0.9014482910279185,0.7650809499900788,-0.13636734103783965,True,True,0,0,False,False,0,0,6,5,0.05515511300578302,0.0480692547608752,,
extreme_s02_q0059,f_n3p_knn,Extreme,d20_inf,0.6639175501186401,0.3728435910306871,-0.29107395908795297,True,True,0,0,True,True,0,0,86,84,0.13720139866783243,0.13702259365092617,,
extreme_s02_q0059,md_dqn,Extreme,d20_inf,0.16852413560263813,0.1685311128385365,6.977235898375511e-06,False,False,0,0,False,False,0,0,600,600,,,md_dqn_not_reached,md_dqn_not_reached
extreme_s02_q0059,n3p_k1,Extreme,d20_inf,0.349745332961902,0.34930777410045266,-0.00043755886144936085,True,True,0,0,True,True,0,0,68,68,0.004290033874770005,0.004290033874770005,,
extreme_s02_q0059,vanilla_ha,Extreme,d20_inf,0.17575788497924805,0.17392396926879883,-0.0018339157104492188,True,True,0,0,False,False,0,0,65,65,,,,
extreme_s02_q0059,voronoi_waypoint,Extreme,d20_inf,0.7679356189910322,0.7922658198513091,0.02433020086027682,True,True,0,0,False,False,0,0,5,43,0.09838573914122462,0.08525252367211955,,
extreme_s03_q0060,bottleneck_waypoint,Extreme,d08_12,0.5640083041507751,0.5595180110540241,-0.004490293096750975,True,True,0,0,False,False,0,0,327,329,0.006491716296596728,0.0034127100397798316,,
extreme_s03_q0060,f_n3p_knn,Extreme,d08_12,0.7095319188665599,0.5701309740543365,-0.13940094481222332,True,True,0,0,True,True,0,0,394,393,0.10431890985260539,0.1037363668624669,,
extreme_s03_q0060,md_dqn,Extreme,d08_12,0.0014469609595835209,0.0014474140480160713,4.530884325504303e-07,False,False,0,0,False,False,0,0,1,1,,,md_dqn_not_reached,md_dqn_not_reached
extreme_s03_q0060,n3p_k1,Extreme,d08_12,0.7369018699973822,0.7394055309705436,0.002503660973161459,True,True,0,0,True,True,0,0,438,438,0.014421705528680384,0.014421705528680384,,
extreme_s03_q0060,vanilla_ha,Extreme,d08_12,0.5452487468719482,0.5476148128509521,0.0023660659790039062,True,True,0,0,False,False,0,0,623,623,,,,
extreme_s03_q0060,voronoi_waypoint,Extreme,d08_12,0.7123599429614842,0.7203966020606458,0.008036659099161625,True,True,0,0,False,False,0,0,365,373,0.27325562869814934,0.24009362156087866,,
extreme_s03_q0061,bottleneck_waypoint,Extreme,d12_16,1.007590384921059,1.0072672481182963,-0.0003231368027627468,True,True,0,0,False,False,0,0,211,211,0.2214891773404124,0.22189745858152587,,
extreme_s03_q0061,f_n3p_knn,Extreme,d12_16,0.3039698980282992,0.16352723189629614,-0.14044266613200307,True,True,0,0,True,True,0,0,2,1,-0.014253376068381729,-0.014948646668977883,,
extreme_s03_q0061,md_dqn,Extreme,d12_16,0.16998686245642602,0.16688888357020915,-0.003097978886216879,False,False,0,0,False,False,0,0,600,600,,,md_dqn_not_reached,md_dqn_not_reached
extreme_s03_q0061,n3p_k1,Extreme,d12_16,0.3023068089969456,0.1607277209404856,-0.14157908805646002,True,True,0,0,True,True,0,0,2,1,-0.014253376068381729,-0.014948646668977883,,
extreme_s03_q0061,vanilla_ha,Extreme,d12_16,2.1708600521087646,2.176791191101074,0.00593113899230957,True,True,0,0,False,False,0,0,3130,3130,,,,
extreme_s03_q0061,voronoi_waypoint,Extreme,d12_16,0.46957573597319424,0.4704220830462873,0.0008463470730930567,True,True,0,0,False,False,0,0,3,3,0.017957424342761596,0.0014300258985504577,,
extreme_s03_q0062,bottleneck_waypoint,Extreme,d16_20,0.511362035991624,0.4782508830539882,-0.03311115293763578,True,True,0,0,False,False,0,0,3,3,0.016791726779468608,0.016791726779468608,,
extreme_s03_q0062,f_n3p_knn,Extreme,d16_20,0.3552549718879163,0.19777079694904387,-0.15748417493887246,True,True,0,0,True,True,0,0,44,43,-0.01659255603569154,-0.016602404238766688,,
extreme_s03_q0062,md_dqn,Extreme,d16_20,0.17132854787632823,0.1683526993729174,-0.002975848503410816,False,False,0,0,False,False,0,0,600,600,,,md_dqn_not_reached,md_dqn_not_reached
extreme_s03_q0062,n3p_k1,Extreme,d16_20,0.36267642700113356,0.1964206020347774,-0.16625582496635616,True,True,0,0,True,True,0,0,44,43,-0.01659255603569154,-0.016602404238766688,,
extreme_s03_q0062,vanilla_ha,Extreme,d16_20,0.24007129669189453,0.23908686637878418,-0.0009844303131103516,True,True,0,0,False,False,0,0,153,153,,,,
extreme_s03_q0062,voronoi_waypoint,Extreme,d16_20,0.6688489390071481,0.6201555011793971,-0.04869343782775104,True,True,0,0,False,False,0,0,12,12,0.005390072899720044,0.005390072899720044,,
extreme_s03_q0063,bottleneck_waypoint,Extreme,d20_inf,0.6693385092075914,0.7702102600596845,0.1008717508520931,True,True,0,0,False,False,0,0,4,5,-0.010408962259563115,-0.012115776805789236,,
extreme_s03_q0063,f_n3p_knn,Extreme,d20_inf,0.5900966469198465,0.2625126561615616,-0.3275839907582849,True,True,0,0,True,True,0,0,123,121,-0.037373913208411325,-0.037644435399004306,,
extreme_s03_q0063,md_dqn,Extreme,d20_inf,0.1719612895976752,0.16782752657309175,-0.004133763024583459,False,False,0,0,False,False,0,0,600,600,,,md_dqn_not_reached,md_dqn_not_reached
extreme_s03_q0063,n3p_k1,Extreme,d20_inf,0.4841131560970098,0.30767811089754105,-0.17643504519946873,True,True,0,0,True,True,0,0,202,201,-0.026176037375407968,-0.026176037375407968,,
extreme_s03_q0063,vanilla_ha,Extreme,d20_inf,0.18829679489135742,0.1781902313232422,-0.010106563568115234,True,True,0,0,False,False,0,0,49,49,,,,
extreme_s03_q0063,voronoi_waypoint,Extreme,d20_inf,0.9709679149091244,0.9096079559531063,-0.06135995895601809,True,True,0,0,False,False,0,0,6,6,0.08038298456222348,0.09343552864954607,,
extreme_s03_q0064,bottleneck_waypoint,Extreme,d08_12,0.5113291160669178,0.47582633793354034,-0.03550277813337743,True,True,0,0,False,False,0,0,3,3,0.13568677975291044,0.13568677975291044,,
extreme_s03_q0064,f_n3p_knn,Extreme,d08_12,0.6500874699559063,0.03479640791192651,-0.6152910620439798,True,True,0,0,True,True,0,0,4,0,0.23189285181727604,0.2246617423253816,,
extreme_s03_q0064,md_dqn,Extreme,d08_12,0.1498345611616969,0.14679287420585752,-0.0030416869558393955,False,False,0,0,False,False,0,0,225,225,,,md_dqn_not_reached,md_dqn_not_reached
extreme_s03_q0064,n3p_k1,Extreme,d08_12,0.37893797596916556,0.3540777692105621,-0.024860206758603454,True,True,0,0,True,True,0,0,72,72,0.018890472745037634,0.018890472745037634,,
extreme_s03_q0064,vanilla_ha,Extreme,d08_12,0.22502779960632324,0.21247005462646484,-0.012557744979858398,True,True,0,0,False,False,0,0,103,103,,,,
extreme_s03_q0064,voronoi_waypoint,Extreme,d08_12,0.36001953296363354,0.3362990370951593,-0.023720495868474245,True,True,0,0,False,False,0,0,6,6,0.013996769181467084,0.013996769181467084,,
extreme_s03_q0065,bottleneck_waypoint,Extreme,d12_16,0.9176791862118989,0.6276199310086668,-0.29005925520323217,True,True,0,0,False,False,0,0,475,167,0.017592965798360005,0.008879093272570415,,
extreme_s03_q0065,f_n3p_knn,Extreme,d12_16,0.3092907010577619,0.019214294152334332,-0.2900764069054276,True,True,0,0,True,True,0,0,2,0,0.0676938617156071,0.06696462663848513,,
extreme_s03_q0065,md_dqn,Extreme,d12_16,0.16940050851553679,0.1669556749984622,-0.002444833517074585,False,False,0,0,False,False,0,0,600,600,,,md_dqn_not_reached,md_dqn_not_reached
extreme_s03_q0065,n3p_k1,Extreme,d12_16,0.41063764691352844,0.26140407007187605,-0.1492335768416524,True,True,0,0,True,True,0,0,110,109,-0.009174271747842688,-0.009174271747842688,,
extreme_s03_q0065,vanilla_ha,Extreme,d12_16,0.745283842086792,0.7412240505218506,-0.004059791564941406,True,True,0,0,False,False,0,0,671,671,,,,
extreme_s03_q0065,voronoi_waypoint,Extreme,d12_16,0.47640495491214097,0.48083170293830335,0.004426748026162386,True,True,0,0,False,False,0,0,3,3,0.04166232620814547,0.04071027589035214,,
extreme_s03_q0066,bottleneck_waypoint,Extreme,d16_20,0.48908041906543076,0.482109344098717,-0.006971074966713786,True,True,0,0,False,False,0,0,3,3,0.02671978383964846,0.027761245505764753,,
extreme_s03_q0066,f_n3p_knn,Extreme,d16_20,0.0007525109685957432,0.0007662239950150251,1.371302641928196e-05,True,True,0,0,False,False,0,0,0,0,0.0,0.0,,
